Date,Open,High,Low,Close,Volume
2011-03-30,962.00,964.70,955.97,961.89,3168300
2011-03-31,958.85,964.94,957.40,964.38,1552500
2011-04-01,966.62,972.37,945.44,949.24,3745000
2011-04-04,946.51,947.54,927.55,942.37,2063800
2011-04-05,945.74,950.90,933.85,940.60,2981400
2011-04-06,941.97,962.35,939.22,953.35,4533700
2011-04-07,954.47,987.30,952.52,969.57,2811100
2011-04-08,972.11,974.07,945.81,952.52,2055200
2011-04-11,954.42,957.04,937.41,942.77,3978000
2011-04-12,939.55,954.24,933.48,952.18,2673700
2011-04-13,950.94,956.70,924.40,926.77,2909000
2011-04-14,935.48,937.85,919.19,921.63,2907700
2011-04-15,917.19,931.93,910.03,921.25,3449400
2011-04-18,919.50,939.07,918.56,938.49,3474700
2011-04-19,942.50,952.57,938.31,948.43,2932500
2011-04-20,947.83,952.64,942.08,944.91,3675300
2011-04-21,941.85,952.96,939.59,940.87,2463800
2011-04-22,935.90,938.64,928.83,938.41,3412600
2011-04-25,940.42,963.02,932.72,959.50,2631700
2011-04-26,963.42,970.47,950.79,954.56,3426700
2011-04-27,959.92,966.12,950.20,951.31,2604300
2011-04-28,951.51,962.13,942.10,956.83,2741900
2011-04-29,960.84,966.35,954.50,956.02,3893200
2011-05-02,952.08,959.02,942.99,954.19,2330300
2011-05-03,954.83,957.63,934.78,940.22,2299500
2011-05-04,937.67,946.61,935.45,940.91,3350400
2011-05-05,941.56,944.73,926.09,935.92,2843600
2011-05-06,938.73,952.61,937.67,952.19,2746700
2011-05-09,956.27,964.79,954.77,961.76,2919400
2011-05-10,957.96,966.61,953.39,962.23,4280300
2011-05-11,967.12,975.89,959.74,972.09,2382500
2011-05-12,970.24,972.53,963.62,968.24,2842100
2011-05-13,964.28,989.87,956.16,983.41,3104300
2011-05-16,982.74,984.81,977.86,984.09,2439200
2011-05-17,978.35,995.08,975.90,992.92,2983000
2011-05-18,992.94,993.62,961.76,975.86,3295400
2011-05-19,976.99,982.17,976.02,981.38,2457000
2011-05-20,980.60,981.68,951.33,959.20,3675000
2011-05-23,961.26,962.53,931.33,933.05,2316800
2011-05-24,931.87,943.45,917.17,929.94,2916800
2011-05-25,929.96,936.12,918.92,919.16,3205400
2011-05-26,913.88,925.62,908.11,922.17,4914900
2011-05-27,922.33,953.93,919.20,952.54,1952000
2011-05-30,949.30,954.01,940.82,942.33,3172400
2011-05-31,940.63,946.27,930.44,934.98,4517500
2011-06-01,934.63,943.63,933.21,938.54,2644500
2011-06-02,939.26,948.77,932.03,945.91,3657100
2011-06-03,939.70,951.10,936.39,944.42,3131500
2011-06-06,938.53,951.85,937.94,942.55,2144000
2011-06-07,941.41,959.52,934.17,952.73,3239300
2011-06-08,954.54,964.10,949.77,960.53,2467700
2011-06-09,961.91,968.82,946.53,947.54,3054200
2011-06-10,950.93,958.29,943.42,947.33,2101600
2011-06-13,952.28,959.07,945.92,948.65,3440800
2011-06-14,950.54,955.32,934.27,935.58,1552300
2011-06-15,935.51,944.41,934.22,939.87,2899800
2011-06-16,936.00,936.44,925.34,929.50,3774900
2011-06-17,925.99,946.03,921.83,943.14,3311500
2011-06-20,941.38,952.71,935.69,946.55,2792100
2011-06-21,947.57,955.86,946.53,948.59,2861100
2011-06-22,949.43,955.31,938.38,941.62,2745800
2011-06-23,941.64,946.82,931.75,940.92,4633000
2011-06-24,940.35,941.77,913.76,915.82,2969600
2011-06-27,918.13,923.04,897.85,902.33,2992800
2011-06-28,903.08,909.42,893.03,907.88,2560100
2011-06-29,908.96,915.06,873.46,882.14,2716100
2011-06-30,883.23,899.19,873.26,893.65,3367000
2011-07-01,891.70,896.49,871.26,873.02,2635100
2011-07-04,869.43,890.56,866.62,883.33,2517000
2011-07-05,885.07,889.49,872.55,873.92,2670300
2011-07-06,875.38,884.85,861.77,884.52,2788900
2011-07-07,883.74,893.04,883.73,887.13,3104600
2011-07-08,885.66,889.47,865.05,869.21,2709300
2011-07-11,877.17,892.75,867.92,885.58,2885500
2011-07-12,882.90,909.56,878.49,904.65,2550300
2011-07-13,903.86,914.00,895.86,904.76,3742800
2011-07-14,905.73,908.36,896.62,902.25,3054700
2011-07-15,898.09,906.23,894.47,901.19,2811800
2011-07-18,901.61,904.13,889.79,889.92,3174700
2011-07-19,896.34,908.32,894.63,904.71,2973000
2011-07-20,908.10,915.32,890.38,898.81,2059800
2011-07-21,901.09,904.46,897.34,899.13,2892200
2011-07-22,901.27,902.09,878.20,890.16,3991400
2011-07-25,890.56,894.59,879.42,883.37,3303200
2011-07-26,886.76,886.92,867.88,868.69,3706500
2011-07-27,868.15,891.05,864.60,885.16,2597800
2011-07-28,883.66,885.81,877.31,884.25,2108300
2011-07-29,884.61,901.05,880.90,897.30,2581500
2011-08-01,900.56,908.02,893.07,898.45,3811000
2011-08-02,899.63,900.74,885.13,890.72,2400400
2011-08-03,893.13,898.54,881.84,887.64,2523600
2011-08-04,880.48,883.02,875.78,881.69,3663200
2011-08-05,885.91,888.80,871.06,882.80,2849700
2011-08-08,891.11,893.76,867.62,879.18,2880900
2011-08-09,883.89,888.10,869.79,876.51,3228400
2011-08-10,875.39,881.91,852.78,860.75,3052200
2011-08-11,857.84,858.11,850.11,852.12,2818100
2011-08-12,853.07,877.44,852.04,873.18,3151900
2011-08-15,869.74,872.10,855.82,866.03,2571300
2011-08-16,868.55,874.09,850.35,854.37,2974400
2011-08-17,852.58,861.44,852.06,859.48,3393400
2011-08-18,862.79,884.68,856.71,877.66,2363500
2011-08-19,882.46,884.84,856.19,860.98,2872000
2011-08-22,854.01,868.43,846.63,859.52,2313800
2011-08-23,860.53,861.73,852.94,853.00,3447500
2011-08-24,850.62,853.70,828.62,833.27,3369100
2011-08-25,828.58,852.63,820.30,843.00,3565600
2011-08-26,840.92,843.86,836.45,843.82,3619500
2011-08-29,843.08,845.89,838.78,845.75,3614500
2011-08-30,849.25,852.24,835.30,837.96,3430200
2011-08-31,832.88,845.84,832.13,844.42,2533300
2011-09-01,847.98,850.64,837.64,839.15,3561300
2011-09-02,845.95,850.29,838.27,838.57,2452500
2011-09-05,840.58,840.72,822.79,826.74,4399400
2011-09-06,828.55,832.35,809.80,813.89,3173200
2011-09-07,813.85,837.05,808.80,830.42,3355900
2011-09-08,826.52,832.04,821.38,825.65,2259900
2011-09-09,827.42,830.35,822.95,830.16,3643300
2011-09-12,831.43,834.64,820.80,830.88,3704000
2011-09-13,833.32,839.93,817.39,826.88,2058100
2011-09-14,835.42,843.78,818.78,822.14,2665500
2011-09-15,824.53,840.68,821.48,830.56,2718600
2011-09-16,831.98,839.28,824.58,828.18,2610600
2011-09-19,833.37,840.13,823.58,827.55,3829100
2011-09-20,823.11,829.55,816.26,828.93,4298900
2011-09-21,825.15,855.27,823.60,843.84,2360400
2011-09-22,842.58,863.54,838.75,853.03,3629200
2011-09-23,850.80,865.46,847.29,858.70,2842300
2011-09-26,861.09,867.92,850.65,853.02,3822000
2011-09-27,851.94,852.99,831.60,837.75,1529900
2011-09-28,843.60,852.64,837.93,850.09,2739000
2011-09-29,855.27,862.79,843.57,862.77,3729400
2011-09-30,865.44,870.17,849.08,862.15,2542900
2011-10-03,860.82,870.61,853.56,869.80,3713800
2011-10-04,871.94,888.36,868.96,880.44,2692200
2011-10-05,883.30,893.62,878.50,891.80,3682500
2011-10-06,888.00,905.34,887.86,904.41,3349600
2011-10-07,905.67,912.28,895.69,899.66,2746700
2011-10-10,902.20,930.92,901.48,919.97,2540900
2011-10-11,920.77,923.76,895.16,905.01,2897200
2011-10-12,910.72,918.83,908.93,917.01,3694600
2011-10-13,921.47,927.22,915.17,924.36,2994500
2011-10-14,921.31,940.06,918.08,936.71,2599700
2011-10-17,937.18,964.71,927.34,962.65,4992200
2011-10-18,959.43,987.22,955.77,983.77,2051500
2011-10-19,986.05,995.88,967.17,968.96,2862200
2011-10-20,965.60,976.70,945.56,947.18,3323300
2011-10-21,950.68,962.92,944.40,959.00,2370700
2011-10-24,960.49,961.44,943.27,946.36,2991000
2011-10-25,950.04,957.03,944.32,947.12,2745300
2011-10-26,946.57,962.05,934.87,959.26,2108800
2011-10-27,953.69,954.43,925.68,938.32,3271400
2011-10-28,944.97,948.84,911.78,911.93,2314300
2011-10-31,911.30,920.43,906.62,916.25,2545400
2011-11-01,921.30,921.73,915.74,917.81,3738200
2011-11-02,919.39,919.48,914.67,915.64,2325800
2011-11-03,918.11,928.41,916.92,917.13,3360200
2011-11-04,923.86,925.48,898.51,907.12,3707800
2011-11-07,908.36,910.78,880.97,889.09,3594100
2011-11-08,894.09,902.44,884.83,888.07,3279000
2011-11-09,882.81,885.24,866.57,877.10,2856300
2011-11-10,880.16,881.34,856.02,858.19,2154500
2011-11-11,857.36,875.30,854.75,865.40,3083600
2011-11-14,864.94,867.27,862.42,865.75,3263700
2011-11-15,865.78,876.13,859.02,871.79,2690200
2011-11-16,873.00,877.97,860.77,860.86,2403900
2011-11-17,866.59,875.16,849.04,854.06,3517600
2011-11-18,847.75,854.09,834.49,843.29,2362300
2011-11-21,843.44,851.38,823.34,834.01,3260900
2011-11-22,831.62,837.69,820.66,837.44,2706400
2011-11-23,841.36,841.70,827.91,829.44,1982800
2011-11-24,828.04,836.10,826.34,834.75,3964300
2011-11-25,836.28,841.66,826.39,839.89,3361400
2011-11-28,838.55,866.78,836.92,865.21,3320100
2011-11-29,867.53,879.23,837.54,849.58,2143900
2011-11-30,853.04,864.11,852.66,861.35,2916400
2011-12-01,859.98,861.88,859.01,861.38,3160900
2011-12-02,861.55,866.95,852.00,862.32,2544200
2011-12-05,857.43,857.57,844.31,846.08,3983100
2011-12-06,847.11,858.72,836.31,841.77,1777400
2011-12-07,844.66,853.81,838.69,851.73,3413500
2011-12-08,849.84,853.63,839.15,851.87,1854300
2011-12-09,855.70,864.47,852.60,853.97,2047700
2011-12-12,846.92,855.42,843.03,851.62,2218400
2011-12-13,845.34,867.25,837.39,866.65,3330000
2011-12-14,861.85,870.12,855.92,867.49,2556900
2011-12-15,865.81,866.83,840.77,842.24,2581300
2011-12-16,842.31,846.09,835.08,835.26,2438600
2011-12-19,835.00,838.01,807.55,813.68,2094000
2011-12-20,813.46,816.78,776.59,778.61,2442000
2011-12-21,780.87,781.30,770.81,774.09,2388100
2011-12-22,772.63,790.51,770.42,789.96,2786300
2011-12-23,785.97,793.44,785.18,791.71,2749700
2011-12-26,787.78,787.79,775.72,780.03,1533900
2011-12-27,786.65,789.81,764.55,771.05,2585800
2011-12-28,763.83,787.86,755.52,784.64,3702000
2011-12-29,784.08,787.98,783.14,787.61,2687400
2011-12-30,792.22,796.85,788.79,789.38,2925400
2012-01-02,790.91,793.00,781.98,790.03,2534000
2012-01-03,787.41,792.43,785.13,791.69,2553300
2012-01-04,791.70,806.08,788.40,801.92,2919400
2012-01-05,804.69,812.12,797.98,809.37,2151200
2012-01-06,813.29,815.41,810.05,813.03,2860100
2012-01-09,810.11,810.72,791.64,802.44,1958400
2012-01-10,804.88,810.12,801.91,809.43,3158400
2012-01-11,810.25,811.08,788.68,802.91,2010100
2012-01-12,806.47,820.53,806.43,816.54,3347000
2012-01-13,821.10,828.12,802.22,803.32,3562000
2012-01-16,802.22,807.39,795.72,803.00,1977300
2012-01-17,798.35,804.81,797.12,804.14,3356800
2012-01-18,805.41,810.04,788.75,790.56,2705000
2012-01-19,796.20,812.82,791.08,811.13,3647400
2012-01-20,813.35,830.22,807.10,829.12,2628500
2012-01-23,829.88,830.45,821.16,824.94,2776800
2012-01-24,832.90,848.24,831.78,835.10,2770600
2012-01-25,831.64,845.75,828.21,840.73,3700300
2012-01-26,843.77,849.05,801.82,811.65,1781700
2012-01-27,809.80,817.45,807.45,815.72,3403500
2012-01-30,815.88,819.23,815.03,816.23,2998700
2012-01-31,816.52,829.31,815.10,818.39,2648800
2012-02-01,823.37,825.56,804.27,807.34,2798900
2012-02-02,804.32,810.70,793.15,805.52,3502200
2012-02-03,803.80,810.78,795.95,804.74,3436400
2012-02-06,799.63,822.71,797.25,819.49,3958300
2012-02-07,821.09,832.26,818.44,824.55,2555100
2012-02-08,823.04,826.94,816.00,825.69,1804300
2012-02-09,827.08,847.37,821.35,844.78,2607700
2012-02-10,841.16,844.09,838.37,839.40,2823100
2012-02-13,838.19,851.22,835.98,836.01,2675900
2012-02-14,839.49,841.13,814.65,816.17,3672200
2012-02-15,815.60,836.23,811.06,835.55,4306900
2012-02-16,837.64,855.11,834.67,848.11,3166700
2012-02-17,849.90,862.54,847.55,860.25,1867700
2012-02-20,859.04,869.63,856.67,869.50,3562100
2012-02-21,864.10,875.80,862.10,871.98,2550900
2012-02-22,875.43,876.02,871.69,875.75,2963500
2012-02-23,876.35,878.18,872.70,873.79,3441900
2012-02-24,877.24,880.15,865.08,872.43,3158300
2012-02-27,865.44,874.73,864.37,874.23,2896500
2012-02-28,868.46,897.05,863.72,894.09,3109400
2012-02-29,886.46,903.57,886.23,902.18,3392300
2012-03-01,899.02,902.99,895.83,902.52,3313700
2012-03-02,906.29,908.84,891.08,896.31,4180000
2012-03-05,898.34,903.38,888.58,889.46,1139300
2012-03-06,889.34,914.48,886.41,910.78,2466800
2012-03-07,911.25,919.27,904.15,918.34,2585100
2012-03-08,921.14,927.35,919.75,920.27,3431200
2012-03-09,919.15,922.07,913.93,916.87,3069100
2012-03-12,918.32,924.98,900.95,903.79,3447000
2012-03-13,904.29,905.41,896.85,904.03,2079700
2012-03-14,896.15,916.66,895.58,916.25,2804500
2012-03-15,914.84,917.82,909.47,912.29,3323000
2012-03-16,917.26,921.53,906.32,910.46,2904800
2012-03-19,909.02,912.54,901.33,908.73,2695900
2012-03-20,908.21,922.21,907.56,911.21,3099400
2012-03-21,909.00,910.25,891.92,892.16,3924500
2012-03-22,890.44,891.36,889.60,890.34,1670400
2012-03-23,894.35,899.47,874.59,880.85,3888600
2012-03-26,879.91,895.29,874.60,892.98,3102500
2012-03-27,889.34,894.93,875.34,884.50,2421500
2012-03-28,873.56,899.02,866.44,892.81,3330500
2012-03-29,890.77,918.83,890.12,913.21,2959700
2012-03-30,906.05,928.00,902.46,910.29,3660600
2012-04-02,903.67,903.80,891.12,903.73,2451900
2012-04-03,906.61,908.63,904.28,907.26,3515600
2012-04-04,909.83,910.83,903.02,908.32,2391500
2012-04-05,901.38,906.70,896.82,896.85,3126800
2012-04-06,899.91,909.86,888.76,903.78,3352800
2012-04-09,905.44,932.45,905.06,930.78,2886400
2012-04-10,927.86,928.47,926.35,928.47,3319700
2012-04-11,931.20,934.98,916.77,926.89,2577700
2012-04-12,920.88,921.95,902.46,914.48,3572600
2012-04-13,910.08,922.34,897.95,919.66,2633400
2012-04-16,914.38,918.82,899.75,904.80,2513000
2012-04-17,900.79,913.34,887.73,891.98,2865800
2012-04-18,895.12,914.54,887.48,909.25,2904600
2012-04-19,904.41,911.95,896.02,898.88,2432600
2012-04-20,894.75,915.71,894.52,913.72,3413800
2012-04-23,910.25,943.68,909.04,934.55,2861500
2012-04-24,935.28,941.13,930.65,939.01,3299000
2012-04-25,937.73,950.86,935.11,947.36,2039900
2012-04-26,950.64,975.71,945.51,974.67,2146900
2012-04-27,971.90,977.05,971.60,972.97,2776300
2012-04-30,967.96,968.28,964.52,965.90,2340400
2012-05-01,963.95,966.64,938.93,948.75,2856300
2012-05-02,948.88,957.90,945.22,950.34,3272300
2012-05-03,946.79,972.61,937.62,971.27,3604800
2012-05-04,972.34,992.88,969.85,985.41,3817700
2012-05-07,992.58,994.31,964.87,973.45,3407600
2012-05-08,971.16,974.34,961.17,962.84,2512200
2012-05-09,962.98,969.02,950.67,957.07,3266200
2012-05-10,962.22,966.74,961.81,962.01,2622100
2012-05-11,959.49,964.66,955.33,960.26,3261400
2012-05-14,956.97,976.13,951.47,964.17,2304000
2012-05-15,959.91,972.63,955.27,969.19,3743500
2012-05-16,970.69,974.55,957.95,966.14,3184900
2012-05-17,968.08,977.26,958.92,966.61,2765100
2012-05-18,965.98,972.61,956.98,970.42,2120700
2012-05-21,970.52,971.26,957.65,970.28,3105700
2012-05-22,975.17,980.60,971.99,978.15,2621400
2012-05-23,981.48,1005.28,980.44,1005.12,3087900
2012-05-24,999.43,1014.80,998.73,1014.42,2509800
2012-05-25,1014.30,1019.57,1011.64,1016.13,2611700
2012-05-28,1016.47,1018.93,993.15,993.32,3310200
2012-05-29,996.09,1001.61,990.67,999.69,3824600
2012-05-30,998.70,1002.08,972.47,973.73,2178900
2012-05-31,971.13,974.86,953.65,955.69,2821000
2012-06-01,953.85,973.95,950.96,968.25,3172100
2012-06-04,961.29,985.74,949.54,978.89,2845700
2012-06-05,978.69,988.70,973.40,977.83,2674500
2012-06-06,975.39,978.17,955.27,955.67,4236700
2012-06-07,957.34,958.09,948.47,951.75,2434200
2012-06-08,947.74,951.11,941.19,943.78,3154700
2012-06-11,942.03,959.20,935.08,953.31,2645500
2012-06-12,949.47,989.40,946.15,985.00,2880500
2012-06-13,980.69,989.44,974.26,988.99,1567100
2012-06-14,991.63,992.47,977.60,979.22,3470700
2012-06-15,977.27,984.53,960.66,964.29,2812200
2012-06-18,965.87,967.65,960.20,964.56,2359300
2012-06-19,960.12,964.79,957.48,963.20,3936600
2012-06-20,963.44,968.61,944.87,948.81,2772700
2012-06-21,942.29,954.14,937.40,951.42,2571000
2012-06-22,949.46,957.36,936.60,937.25,2431500
2012-06-25,935.23,955.23,934.93,953.06,3579100
2012-06-26,955.14,972.74,946.47,968.42,2956700
2012-06-27,968.96,987.21,959.27,984.28,2753500
2012-06-28,983.43,988.59,975.69,978.75,2144700
2012-06-29,981.88,986.95,972.14,986.85,2397400
2012-07-02,987.44,1002.35,977.75,986.01,3146300
2012-07-03,987.97,990.44,979.33,981.65,2926600
2012-07-04,984.50,990.15,973.90,978.00,1731600
2012-07-05,977.57,978.15,958.43,961.36,2414900
2012-07-06,960.07,961.13,941.40,943.14,3075400
2012-07-09,944.22,960.90,943.12,954.78,4549300
2012-07-10,953.03,953.37,950.98,953.29,2487500
2012-07-11,954.60,962.79,951.08,957.25,1605400
2012-07-12,961.33,984.24,954.99,971.84,3398900
2012-07-13,974.99,979.19,942.95,949.55,2651500
2012-07-16,947.93,953.19,933.14,940.24,2146600
2012-07-17,935.26,946.47,927.53,943.64,3277300
2012-07-18,943.26,951.45,942.69,949.93,2799900
2012-07-19,949.28,950.93,944.18,946.00,2361100
2012-07-20,950.01,961.35,935.21,960.82,2152200
2012-07-23,959.18,970.87,956.03,964.72,2865400
2012-07-24,963.73,972.51,949.40,949.50,2991300
2012-07-25,952.11,953.43,930.08,938.27,1872500
2012-07-26,936.31,953.76,932.08,950.02,3530500
2012-07-27,949.24,961.78,947.26,957.30,2177900
2012-07-30,963.69,964.12,927.63,933.22,3779800
2012-07-31,938.61,955.77,934.07,952.13,3138400
2012-08-01,954.35,963.80,951.97,961.22,2827400
2012-08-02,962.07,985.57,960.00,980.55,3140700
2012-08-03,976.58,984.88,968.85,976.32,2583600
2012-08-06,978.31,981.29,972.39,973.31,2900100
2012-08-07,973.35,977.21,955.59,959.11,3927500
2012-08-08,959.77,996.48,955.70,994.89,2596600
2012-08-09,992.65,996.85,991.81,993.45,3429600
2012-08-10,993.21,1025.19,989.78,1016.80,2401000
2012-08-13,1015.86,1028.20,998.59,1008.57,2927900
2012-08-14,1009.66,1014.18,1003.61,1011.87,3517900
2012-08-15,1017.46,1027.96,984.22,989.41,2218500
2012-08-16,990.65,994.87,975.66,985.13,3141000
2012-08-17,978.45,1002.54,970.16,999.83,1649400
2012-08-20,995.78,998.79,979.64,983.44,2251400
2012-08-21,977.06,1004.59,970.30,999.36,2688600
2012-08-22,996.01,1007.47,991.64,1005.09,3469100
2012-08-23,1007.15,1010.72,984.32,991.48,3369700
2012-08-24,992.88,995.04,985.03,985.55,2391000
2012-08-27,983.01,989.93,979.63,980.26,2860800
2012-08-28,981.12,981.61,971.16,980.62,3051200
2012-08-29,977.47,977.79,968.38,974.32,2001200
2012-08-30,968.62,975.20,952.06,964.14,3193600
2012-08-31,958.56,967.65,953.43,961.11,3750000
2012-09-03,957.63,960.25,932.99,948.45,3685700
2012-09-04,953.66,957.57,928.00,932.57,2584900
2012-09-05,927.41,935.31,922.07,933.07,2694700
2012-09-06,937.53,950.34,932.93,945.82,2378100
2012-09-07,950.66,951.88,922.18,926.87,2642300
2012-09-10,926.02,934.99,919.43,928.06,2789700
2012-09-11,927.70,932.06,918.82,920.79,3348700
2012-09-12,918.36,926.00,908.07,909.42,2989100
2012-09-13,909.15,929.54,904.93,921.55,2382600
2012-09-14,923.79,928.38,910.96,916.03,3431400
2012-09-17,915.88,939.37,912.06,936.65,3468100
2012-09-18,940.19,948.42,924.44,927.60,2573400
2012-09-19,931.81,946.22,925.53,933.79,2791700
2012-09-20,934.88,942.31,927.50,931.95,2878400
2012-09-21,932.98,940.45,920.62,923.30,1953300
2012-09-24,922.89,934.74,922.86,932.10,3021100
2012-09-25,933.20,934.84,930.73,931.22,3343500
2012-09-26,926.90,945.48,920.65,940.27,4108400
2012-09-27,941.60,943.80,940.19,940.78,3055400
2012-09-28,941.36,945.47,917.49,927.70,2769200
2012-10-01,924.33,939.45,918.48,927.53,2851700
2012-10-02,935.34,935.36,926.61,929.37,3307300
2012-10-03,925.58,943.91,920.68,943.09,3418500
2012-10-04,939.63,943.20,915.85,932.32,2425500
2012-10-05,933.16,938.32,925.06,932.96,3056300
2012-10-08,925.58,926.68,909.55,911.86,3333200
2012-10-09,908.79,922.53,906.58,921.41,1736300
2012-10-10,915.63,918.99,899.32,908.72,3764100
2012-10-11,905.03,913.44,873.46,887.19,2813300
2012-10-12,886.54,889.79,885.15,887.69,3464400
2012-10-15,888.63,908.07,887.85,902.79,2914100
2012-10-16,906.58,910.09,878.79,884.90,2794500
2012-10-17,887.57,898.12,871.71,872.75,2896800
2012-10-18,876.70,877.34,860.44,864.96,3114900
2012-10-19,866.80,875.55,849.19,852.64,3463900
2012-10-22,850.86,862.65,845.56,858.47,2784200
2012-10-23,862.12,867.36,846.22,850.09,2270500
2012-10-24,848.25,853.82,842.12,842.83,2523600
2012-10-25,840.58,858.81,834.77,851.06,2357200
2012-10-26,856.08,856.94,837.11,843.38,3399300
2012-10-29,845.86,853.40,839.39,849.82,2368500
2012-10-30,850.38,855.73,838.11,839.62,3855800
2012-10-31,841.97,843.50,816.77,826.79,3022200
2012-11-01,829.51,833.10,803.88,807.11,2891200
2012-11-02,802.56,835.33,793.41,829.81,3727900
2012-11-05,829.32,835.47,823.85,827.43,2724500
2012-11-06,823.36,832.36,819.37,831.59,2767800
2012-11-07,831.82,834.24,828.10,832.56,3412900
2012-11-08,830.15,838.87,827.31,835.76,3389300
2012-11-09,840.12,852.58,834.22,837.66,2347400
2012-11-12,839.22,870.43,834.94,861.70,4420800
2012-11-13,858.72,863.27,844.49,850.53,3287200
2012-11-14,850.28,850.85,829.51,833.46,2193800
2012-11-15,829.25,834.57,815.66,823.05,2842200
2012-11-16,823.00,824.87,808.35,809.13,3502700
2012-11-19,810.72,826.01,806.06,819.02,3079300
2012-11-20,819.70,830.37,818.24,829.84,3461800
2012-11-21,823.29,824.09,819.49,820.07,4367700
2012-11-22,818.79,823.18,804.49,805.59,3507200
2012-11-23,807.05,812.04,800.94,802.96,4153800
2012-11-26,803.76,823.13,797.74,820.16,3358000
2012-11-27,823.78,824.81,788.88,789.71,2551200
2012-11-28,785.49,806.59,784.41,796.96,3857600
2012-11-29,798.45,805.12,779.73,786.41,2531500
2012-11-30,784.19,800.77,782.71,799.37,3526400
2012-12-03,799.81,802.75,785.49,788.76,3345000
2012-12-04,789.86,791.34,784.59,787.01,2445900
2012-12-05,788.99,792.01,767.05,771.96,2532100
2012-12-06,770.01,770.69,757.76,762.87,2849800
2012-12-07,763.26,780.50,762.32,779.27,3197100
2012-12-10,775.47,791.03,772.48,789.71,3757100
2012-12-11,785.09,789.26,779.54,786.67,3004100
2012-12-12,788.24,789.16,776.05,778.53,4100800
2012-12-13,778.18,785.52,758.05,759.54,3485900
2012-12-14,754.47,758.28,753.15,756.79,2578500
2012-12-17,754.05,761.20,748.83,757.91,2593000
2012-12-18,757.79,759.51,747.84,758.46,3016200
