Date,Open,High,Low,Close,Volume
2011-02-22,142.12,142.29,139.46,139.97,4769400
2011-02-23,140.39,141.82,138.59,139.07,4806000
2011-02-24,138.67,142.96,137.28,141.30,5919500
2011-02-25,141.88,142.27,141.66,142.00,4018200
2011-02-28,142.71,142.86,137.72,138.72,4462900
2011-03-01,139.08,141.73,138.92,141.18,6433900
2011-03-02,140.40,143.87,139.93,143.06,4665300
2011-03-03,143.97,144.93,142.92,143.43,3351700
2011-03-04,142.70,144.34,141.86,143.57,7211700
2011-03-07,143.03,146.75,142.71,144.64,6062400
2011-03-08,144.47,145.18,144.27,144.99,3928000
2011-03-09,145.45,146.11,142.68,143.40,4850600
2011-03-10,143.54,148.88,143.32,147.47,6395100
2011-03-11,148.53,151.07,148.08,149.49,5149800
2011-03-14,148.80,150.98,148.58,150.39,2982400
2011-03-15,151.14,152.04,148.23,148.58,5735400
2011-03-16,148.01,148.28,145.92,146.17,4547300
2011-03-17,146.22,148.41,144.87,148.25,5074400
2011-03-18,147.10,149.56,146.81,148.97,3038000
2011-03-21,149.14,150.31,148.94,150.17,7471200
2011-03-22,150.11,151.80,147.56,147.89,4356500
2011-03-23,148.27,148.40,147.10,148.03,4352300
2011-03-24,148.34,148.87,144.68,145.39,4426000
2011-03-25,145.48,145.70,143.59,144.52,3772400
2011-03-28,143.20,145.46,142.97,144.46,6585600
2011-03-29,143.32,148.14,142.98,147.52,3396800
2011-03-30,147.47,150.32,145.64,145.94,3407400
2011-03-31,145.61,146.07,143.48,143.55,4787300
2011-04-01,144.59,146.39,144.09,144.81,5603100
2011-04-04,144.51,146.56,143.51,146.47,4530400
2011-04-05,146.54,147.48,142.91,143.26,4115900
2011-04-06,143.20,145.02,141.54,144.59,4298700
2011-04-07,144.67,149.18,144.55,147.07,4871100
2011-04-08,147.02,147.96,145.86,146.40,3936100
2011-04-11,146.28,147.27,145.76,146.84,4459400
2011-04-12,147.24,150.14,147.03,148.74,5233800
2011-04-13,148.89,150.52,147.79,150.32,4315800
2011-04-14,150.89,151.31,149.98,150.14,5039500
2011-04-15,150.31,150.67,148.70,149.55,3406500
2011-04-18,149.94,151.21,149.73,150.17,3224300
2011-04-19,150.61,151.44,148.20,151.41,6991800
2011-04-20,150.35,151.30,150.09,150.87,4463300
2011-04-21,152.74,154.18,148.44,149.18,3175300
2011-04-22,148.17,151.25,147.85,150.55,6204300
2011-04-25,150.03,153.23,148.18,152.33,4871000
2011-04-26,152.10,155.74,151.95,154.54,4940800
2011-04-27,154.34,155.21,152.55,153.59,4400700
2011-04-28,152.85,158.34,151.91,157.18,5495500
2011-04-29,157.39,162.87,156.03,162.74,4453300
2011-05-02,162.99,163.30,160.59,160.84,4151100
2011-05-03,161.57,162.61,159.24,161.50,4140300
2011-05-04,162.42,164.70,161.87,162.88,5955600
2011-05-05,163.92,164.23,157.89,158.05,4745100
2011-05-06,157.95,159.04,156.50,157.06,3064500
2011-05-09,157.93,158.69,154.15,154.18,6186200
2011-05-10,154.05,156.71,151.97,152.91,4917200
2011-05-11,152.43,153.44,149.44,149.81,5113900
2011-05-12,148.82,149.89,146.75,148.52,5450500
2011-05-13,147.79,148.94,147.75,148.03,3828600
2011-05-16,147.67,149.62,145.86,147.14,5983300
2011-05-17,146.86,150.85,145.34,149.55,6467100
2011-05-18,151.26,151.77,148.43,149.09,5399600
2011-05-19,149.96,151.06,149.55,150.41,3624500
2011-05-20,150.71,152.09,150.22,151.31,4622000
2011-05-23,152.04,153.01,150.18,150.93,5134400
2011-05-24,151.60,151.73,150.11,150.48,4654500
2011-05-25,150.97,152.86,148.81,152.26,4697600
2011-05-26,153.43,154.65,152.25,153.74,4898700
2011-05-27,152.72,156.73,152.11,156.38,5989100
2011-05-30,156.44,156.68,154.14,154.46,4725900
2011-05-31,154.29,155.95,153.59,155.34,3289300
2011-06-01,154.46,156.38,154.46,155.04,5681800
2011-06-02,156.08,156.43,154.56,155.26,5143900
2011-06-03,155.12,157.88,153.93,156.99,5172000
2011-06-06,157.16,162.01,156.99,160.78,5436300
2011-06-07,160.69,161.69,156.52,157.25,5345500
2011-06-08,156.94,157.17,155.00,155.35,5831100
2011-06-09,155.41,158.24,154.57,157.66,5186500
2011-06-10,157.52,159.05,155.28,158.63,5323700
2011-06-13,157.57,162.66,157.55,162.52,4790600
2011-06-14,163.29,165.77,162.52,164.68,5154500
2011-06-15,165.59,165.87,162.80,165.15,7286400
2011-06-16,164.48,167.51,162.87,166.50,5498400
2011-06-17,166.83,174.06,166.63,171.78,5190200
2011-06-20,171.31,171.53,169.62,170.72,5042000
2011-06-21,168.33,171.12,167.67,170.81,4996400
2011-06-22,170.78,171.84,166.62,167.21,5476900
2011-06-23,166.21,167.39,165.45,166.26,4586600
2011-06-24,166.16,168.49,166.06,166.81,7048200
2011-06-27,167.00,167.15,165.28,166.30,5567300
2011-06-28,165.23,168.05,165.00,166.87,3761500
2011-06-29,166.01,166.45,162.73,163.57,6316000
2011-06-30,163.28,163.49,162.50,162.80,5052000
2011-07-01,162.16,164.19,161.44,162.75,3106200
2011-07-04,162.66,163.65,162.28,162.72,6258200
2011-07-05,161.73,167.54,161.48,166.38,3522900
2011-07-06,166.17,166.89,160.65,162.09,4252500
2011-07-07,162.51,164.68,160.32,164.42,5109900
2011-07-08,164.99,166.57,164.78,166.08,5311000
2011-07-11,165.68,166.86,161.22,161.46,5676600
2011-07-12,160.96,162.35,157.81,159.03,3252800
2011-07-13,159.37,161.31,159.14,160.19,3791500
2011-07-14,160.79,164.46,158.50,164.21,3971400
2011-07-15,165.78,167.34,160.33,162.21,3576700
2011-07-18,162.46,163.36,161.55,161.61,6523000
2011-07-19,161.39,162.33,161.14,161.87,4147800
2011-07-20,161.19,161.93,158.24,159.17,5153500
2011-07-21,157.79,160.88,156.64,160.06,5070000
2011-07-22,160.75,163.97,160.47,163.49,4653400
2011-07-25,163.61,164.16,161.87,162.27,3677100
2011-07-26,161.28,161.37,158.32,159.15,5114600
2011-07-27,158.58,159.87,157.29,159.81,4947600
2011-07-28,160.36,161.23,158.52,159.79,4526300
2011-07-29,159.75,160.85,155.40,155.49,4722600
2011-08-01,156.42,158.23,155.04,157.99,5271800
2011-08-02,156.41,161.12,155.37,160.31,4297300
2011-08-03,160.91,162.22,160.36,160.79,3661800
2011-08-04,162.50,164.19,160.15,161.19,3063000
2011-08-05,162.14,162.51,160.27,161.41,5649700
2011-08-08,161.07,161.42,160.99,161.25,3745100
2011-08-09,161.13,163.47,160.15,161.96,3911500
2011-08-10,161.46,162.22,158.73,159.27,5304300
2011-08-11,159.58,160.74,158.03,158.88,4857600
2011-08-12,158.62,158.63,158.05,158.26,4430400
2011-08-15,158.67,160.28,157.89,160.03,5090400
2011-08-16,159.42,161.04,158.81,160.82,5465200
2011-08-17,160.49,160.73,160.49,160.60,4151600
2011-08-18,160.39,162.99,159.62,160.38,5098800
2011-08-19,160.85,164.66,160.39,164.21,3818400
2011-08-22,163.75,166.92,163.58,165.23,3649000
2011-08-23,165.52,166.53,165.16,165.21,4446400
2011-08-24,164.74,165.01,158.08,159.46,4529300
2011-08-25,160.15,161.59,158.91,160.66,4020700
2011-08-26,160.35,161.65,157.76,157.86,4260800
2011-08-29,158.13,159.37,156.98,159.03,4748000
2011-08-30,159.23,161.89,158.31,160.96,5128700
2011-08-31,161.52,162.56,154.31,154.48,4924800
2011-09-01,154.00,156.18,153.95,155.78,3208400
2011-09-02,156.31,161.51,154.82,160.48,7976000
2011-09-05,159.84,161.70,158.29,160.03,6021600
2011-09-06,160.41,164.32,160.23,164.12,5109900
2011-09-07,163.55,164.31,160.09,160.94,3117100
2011-09-08,161.23,162.41,157.74,158.63,3938800
2011-09-09,159.23,160.44,158.44,159.87,4903700
2011-09-12,160.17,160.30,157.03,157.90,6140000
2011-09-13,158.51,165.52,157.10,161.70,6029000
2011-09-14,161.55,165.62,161.24,164.62,5290100
2011-09-15,165.59,166.13,162.42,162.89,6916100
2011-09-16,162.49,164.62,162.33,163.92,6980400
2011-09-19,163.56,167.20,163.08,166.80,5285400
2011-09-20,166.56,169.77,166.37,168.83,4524300
2011-09-21,168.36,171.72,167.19,171.44,5781700
2011-09-22,171.48,171.73,169.38,171.06,4483300
2011-09-23,170.30,170.58,168.93,169.61,5400200
2011-09-26,170.96,172.47,170.78,171.45,5468800
2011-09-27,171.35,171.59,167.23,167.92,4732900
2011-09-28,168.54,168.84,168.12,168.30,3099700
2011-09-29,169.49,170.16,169.14,169.94,4949200
2011-09-30,170.19,170.72,166.44,167.88,5073600
2011-10-03,166.33,168.00,164.43,166.61,4658200
2011-10-04,165.43,170.98,165.28,170.22,3624600
2011-10-05,170.06,172.81,167.76,168.28,3248000
2011-10-06,168.15,168.99,167.63,168.42,4472900
2011-10-07,167.89,168.62,167.05,168.50,4588000
2011-10-10,167.84,170.17,167.04,169.58,6640700
2011-10-11,170.19,170.27,167.79,167.86,4314000
2011-10-12,167.46,169.31,165.88,168.96,5986900
2011-10-13,168.33,169.62,163.91,165.75,5482200
2011-10-14,165.61,166.52,161.63,161.72,4509400
2011-10-17,161.84,168.05,159.75,167.49,4534700
2011-10-18,167.71,172.37,165.70,172.19,3250600
2011-10-19,171.98,172.23,165.84,168.30,5288400
2011-10-20,168.90,169.85,166.10,167.85,4290100
2011-10-21,166.53,167.22,165.81,165.89,4198700
2011-10-24,164.38,166.43,162.13,165.81,4928000
2011-10-25,164.56,167.02,164.00,166.23,2944400
2011-10-26,166.92,167.40,162.17,165.18,3432700
2011-10-27,165.15,169.43,164.42,168.81,7130600
2011-10-28,169.19,170.15,166.19,166.29,5327700
2011-10-31,166.74,167.58,162.79,162.94,4472200
2011-11-01,162.21,164.51,161.40,163.39,5048300
2011-11-02,163.30,167.15,163.30,166.55,5646400
2011-11-03,166.26,167.85,158.36,159.64,3623300
2011-11-04,159.36,161.55,159.11,161.19,5825500
2011-11-07,162.57,163.41,160.77,161.35,4757400
2011-11-08,161.60,163.97,161.31,163.30,5247200
2011-11-09,163.30,166.12,162.94,165.98,3590700
2011-11-10,166.21,167.38,164.05,164.70,6894800
2011-11-11,165.09,167.43,164.06,166.98,4410700
2011-11-14,166.34,167.42,165.94,167.33,4067600
2011-11-15,167.86,167.87,167.12,167.15,5294800
2011-11-16,168.17,168.18,164.12,165.69,5111400
2011-11-17,166.47,167.79,162.98,163.44,5880500
2011-11-18,164.06,167.33,163.94,167.18,6170600
2011-11-21,168.45,169.39,164.53,165.30,5730100
2011-11-22,164.81,166.30,163.05,164.84,5157300
2011-11-23,164.52,166.29,163.15,166.27,5780300
2011-11-24,165.96,166.36,162.66,162.83,5312500
2011-11-25,162.97,163.28,161.45,161.54,5524500
2011-11-28,161.30,163.58,159.36,159.62,5186800
2011-11-29,159.74,160.90,159.67,160.09,4806500
2011-11-30,160.04,161.14,158.63,158.93,3557600
2011-12-01,158.23,158.88,157.55,157.76,5036200
2011-12-02,157.25,157.95,153.48,154.95,6790500
2011-12-05,154.42,154.67,153.01,154.31,4572700
2011-12-06,154.49,155.42,154.19,154.26,3257000
2011-12-07,155.12,156.35,154.09,154.78,4497900
2011-12-08,153.80,154.51,151.97,152.87,5873100
2011-12-09,152.30,152.80,151.03,151.98,4646100
2011-12-12,151.93,154.06,151.25,152.87,4897300
2011-12-13,153.13,154.54,152.73,153.01,3957900
2011-12-14,153.86,157.06,149.21,149.48,6443800
2011-12-15,148.96,149.03,147.04,147.67,3695300
2011-12-16,149.46,149.62,147.92,148.03,5241700
2011-12-19,148.57,148.64,146.72,148.27,3976400
2011-12-20,148.55,153.63,147.24,151.67,4584000
2011-12-21,152.42,154.10,151.67,151.76,6043900
2011-12-22,152.27,153.85,149.23,149.24,3860000
2011-12-23,149.15,149.69,146.92,147.57,6054300
2011-12-26,148.24,148.51,147.86,147.88,4590100
2011-12-27,146.56,146.57,145.45,146.19,5209900
2011-12-28,145.24,146.33,145.18,145.68,4571300
2011-12-29,146.16,146.37,144.19,144.42,3990100
2011-12-30,144.14,145.18,143.29,144.59,4216000
2012-01-02,145.20,145.82,144.64,145.35,5193800
2012-01-03,145.73,147.65,145.26,145.36,5524700
2012-01-04,145.23,148.28,144.42,148.19,5680500
2012-01-05,148.37,149.35,143.87,144.22,5604300
2012-01-06,143.67,144.96,143.09,144.66,6441000
2012-01-09,144.13,146.10,142.65,144.79,6112700
2012-01-10,144.84,145.20,144.34,144.92,6242100
2012-01-11,145.02,146.28,142.63,142.75,3731300
2012-01-12,143.64,143.67,140.04,141.34,6046400
2012-01-13,140.76,144.83,139.59,144.78,3872500
2012-01-16,144.82,146.72,144.81,146.55,3891200
2012-01-17,145.60,148.02,144.23,147.68,4627300
2012-01-18,148.45,150.00,147.63,149.81,3518600
2012-01-19,149.60,149.73,146.29,146.84,5227800
2012-01-20,146.96,151.34,146.48,149.39,5226100
2012-01-23,150.96,152.09,146.27,146.42,4609400
2012-01-24,145.50,146.71,141.58,143.99,6242600
2012-01-25,143.54,144.13,142.52,143.34,5664000
2012-01-26,144.29,145.49,143.98,145.40,3956800
2012-01-27,145.16,145.76,140.99,143.20,5238200
2012-01-30,143.60,145.70,143.35,145.09,5027600
2012-01-31,144.64,149.42,143.27,148.78,5536000
2012-02-01,149.30,151.62,148.90,151.29,4450900
2012-02-02,150.40,152.39,149.14,152.10,4909600
2012-02-03,152.79,152.97,148.86,149.39,5807700
2012-02-06,149.50,150.35,147.69,148.16,6184600
2012-02-07,148.18,148.33,145.55,146.08,3525500
2012-02-08,147.16,147.27,145.06,145.56,7240700
2012-02-09,145.39,145.60,145.09,145.16,4958500
2012-02-10,145.36,145.71,143.60,143.90,3530100
2012-02-13,143.42,148.53,142.72,147.45,3055600
2012-02-14,146.44,151.07,146.29,151.02,4637300
2012-02-15,151.00,152.10,149.58,151.75,3262800
2012-02-16,151.37,152.33,150.84,151.90,5282100
2012-02-17,151.97,153.86,150.92,153.60,6186000
2012-02-20,153.49,154.03,153.42,153.91,5770200
2012-02-21,155.02,155.57,148.52,148.58,6445700
2012-02-22,149.47,149.61,147.80,148.01,4547600
2012-02-23,148.27,150.33,147.54,148.20,4087700
2012-02-24,148.64,151.17,147.74,150.17,4675000
2012-02-27,150.06,152.24,148.28,152.17,4978000
2012-02-28,151.34,151.99,148.72,149.09,4887600
2012-02-29,148.41,148.75,145.75,146.25,6388500
2012-03-01,146.97,147.79,143.56,144.38,3996000
2012-03-02,144.48,145.19,144.42,144.48,3300300
2012-03-05,143.87,144.46,137.69,139.32,4368600
2012-03-06,139.82,141.30,138.02,140.89,5014300
2012-03-07,141.81,141.95,138.76,139.45,6263600
2012-03-08,138.64,139.45,136.64,136.79,5011500
2012-03-09,136.55,138.21,133.50,135.12,5265100
2012-03-12,135.22,137.31,133.59,137.17,5702500
2012-03-13,137.45,137.85,135.41,135.51,5570800
2012-03-14,135.53,136.12,132.79,134.10,3838600
2012-03-15,134.27,135.29,131.46,132.30,3985100
2012-03-16,133.27,133.87,131.27,132.65,3584000
2012-03-19,133.90,134.29,133.29,133.41,5139200
2012-03-20,133.91,133.97,132.00,132.63,5468400
2012-03-21,132.68,134.67,131.13,134.27,5748800
2012-03-22,134.05,136.97,133.87,136.62,4956000
2012-03-23,137.13,138.26,136.98,138.16,4880900
2012-03-26,137.69,139.16,137.37,139.10,4245100
2012-03-27,138.97,139.78,138.68,138.71,5666700
2012-03-28,138.23,139.10,137.57,137.80,4998600
2012-03-29,137.31,142.09,136.68,140.90,7193600
2012-03-30,140.81,142.19,139.06,140.32,3847300
2012-04-02,139.66,141.74,139.27,140.24,4736200
2012-04-03,141.32,145.38,141.13,144.91,5994400
2012-04-04,144.91,145.52,143.99,144.61,4649000
2012-04-05,144.04,146.07,143.51,145.24,3903900
2012-04-06,145.76,146.57,144.79,144.93,7444500
2012-04-09,145.64,147.72,144.68,147.43,5187500
2012-04-10,147.91,149.93,144.36,145.90,5940700
2012-04-11,145.92,146.31,144.12,145.96,5844000
2012-04-12,146.51,149.52,145.61,147.90,7099200
2012-04-13,148.76,149.98,143.57,144.37,5169300
2012-04-16,144.02,146.52,143.03,145.94,5149200
2012-04-17,145.85,146.06,140.37,143.17,5445700
2012-04-18,142.70,145.55,142.65,143.67,5007500
2012-04-19,144.68,148.03,144.44,147.06,2894600
2012-04-20,147.92,147.98,145.94,146.08,5643000
2012-04-23,145.79,151.77,145.66,148.85,4990900
2012-04-24,148.16,153.26,147.66,152.90,3208200
2012-04-25,153.34,153.47,152.40,152.51,3763700
2012-04-26,152.58,155.53,151.87,155.31,5886700
2012-04-27,154.44,156.17,154.04,155.53,3840000
2012-04-30,155.95,157.93,155.81,156.39,6092100
2012-05-01,156.36,156.64,154.82,154.91,4697400
2012-05-02,154.73,154.89,152.23,152.90,6276300
2012-05-03,153.24,153.33,152.37,152.73,5727600
2012-05-04,151.93,154.44,151.34,154.44,4944200
2012-05-07,154.72,154.95,151.47,151.67,4970600
2012-05-08,151.29,152.05,148.91,149.39,4994900
2012-05-09,149.76,151.32,148.05,151.00,4741300
2012-05-10,150.80,153.55,150.64,152.45,5652400
2012-05-11,151.48,154.20,150.89,152.99,3257000
2012-05-14,152.73,153.22,150.20,151.07,5785900
2012-05-15,150.77,153.71,149.90,152.56,6181500
2012-05-16,153.07,153.98,152.75,153.27,1785400
2012-05-17,153.52,153.94,149.06,149.74,4398700
2012-05-18,149.51,149.65,146.53,146.95,4407900
2012-05-21,146.93,148.88,146.28,148.74,3566800
2012-05-22,148.88,149.03,147.38,147.57,5345600
2012-05-23,147.20,150.86,145.66,150.39,6195800
2012-05-24,151.14,155.52,150.83,154.50,7661200
2012-05-25,154.09,155.26,151.99,152.36,3570200
2012-05-28,152.89,157.47,152.59,156.98,4680800
2012-05-29,156.66,157.04,155.40,155.75,4690000
2012-05-30,155.85,156.51,155.81,155.82,4947900
2012-05-31,155.30,158.50,154.99,158.02,4654800
2012-06-01,158.69,162.73,158.47,161.80,3002300
2012-06-04,161.27,162.74,161.09,162.17,5095100
2012-06-05,161.37,164.18,159.77,162.98,4153900
2012-06-06,162.60,163.75,160.73,161.11,4316000
2012-06-07,161.36,164.15,159.56,163.97,6489000
2012-06-08,163.80,167.13,162.76,166.31,4563300
2012-06-11,166.81,169.88,165.57,168.71,5461200
2012-06-12,167.80,168.32,163.23,165.15,5038600
2012-06-13,165.00,167.54,164.62,167.14,5649500
2012-06-14,167.15,170.05,166.41,168.97,7028500
2012-06-15,169.94,172.28,169.27,172.14,5129300
2012-06-18,170.97,171.19,165.25,166.46,4760600
2012-06-19,165.54,169.37,164.94,168.53,7033600
2012-06-20,167.95,168.24,164.74,166.58,4731900
2012-06-21,166.10,167.50,165.61,166.69,4075500
2012-06-22,167.31,168.50,164.62,166.37,6337900
2012-06-25,165.76,166.25,163.33,163.35,4105500
2012-06-26,163.09,166.91,163.04,165.05,4152400
2012-06-27,164.62,171.33,164.11,170.86,3814100
2012-06-28,170.30,176.22,169.60,175.00,6354900
2012-06-29,174.87,178.01,173.19,177.88,3882400
2012-07-02,177.88,181.10,177.56,179.94,4646900
2012-07-03,180.29,181.27,179.88,180.14,3984600
2012-07-04,181.81,182.61,178.67,178.68,5979300
2012-07-05,177.78,178.03,176.59,177.79,5594600
2012-07-06,177.65,180.12,176.91,178.39,5058800
2012-07-09,179.32,179.66,175.46,175.78,3618600
2012-07-10,175.03,175.81,171.66,172.66,6612700
2012-07-11,173.11,173.20,168.15,168.61,3833500
2012-07-12,169.05,169.65,166.58,166.60,5740800
2012-07-13,167.36,167.76,167.23,167.73,4885600
2012-07-16,168.25,172.55,167.28,171.95,4522600
2012-07-17,171.34,171.68,169.36,169.62,4818400
2012-07-18,169.46,169.77,165.28,165.80,5693300
2012-07-19,165.44,166.29,164.66,165.89,3529800
2012-07-20,165.62,166.88,164.89,165.95,4727500
2012-07-23,166.39,170.43,165.35,169.40,6759400
2012-07-24,168.97,169.13,166.86,168.82,6190600
2012-07-25,168.69,172.69,168.55,171.57,4688400
2012-07-26,170.89,174.39,170.10,173.62,3013000
2012-07-27,173.66,176.25,173.33,175.27,4798600
2012-07-30,174.27,176.59,173.69,176.15,6681300
2012-07-31,176.37,179.67,175.90,179.44,2832500
2012-08-01,179.01,179.80,177.34,177.48,3302100
2012-08-02,177.26,181.79,177.21,181.31,4510700
2012-08-03,180.92,181.82,179.70,181.11,4084500
2012-08-06,180.44,182.57,179.90,181.28,5138600
2012-08-07,181.97,183.13,180.54,181.13,3712100
2012-08-08,181.15,181.80,177.27,178.77,5079700
2012-08-09,178.56,179.81,177.64,179.68,4673400
2012-08-10,180.41,181.06,175.17,175.66,5513900
2012-08-13,175.94,176.20,173.48,174.10,6982700
2012-08-14,174.97,176.15,169.91,171.68,4244900
2012-08-15,170.64,173.43,169.60,172.56,5017800
2012-08-16,173.27,174.94,172.79,174.31,4685900
2012-08-17,173.52,173.96,171.69,171.80,4644900
2012-08-20,171.63,178.87,170.76,177.93,5016500
2012-08-21,179.11,179.24,173.10,174.15,4059200
2012-08-22,174.28,175.17,172.84,174.36,6090300
2012-08-23,174.03,175.09,172.26,172.87,5776600
2012-08-24,172.15,174.42,171.43,174.33,3499300
2012-08-27,174.80,176.44,171.95,175.37,4983200
2012-08-28,175.76,176.32,173.80,174.72,5645600
2012-08-29,174.74,176.71,169.53,170.84,3463500
2012-08-30,171.24,171.34,168.29,169.84,3965100
2012-08-31,170.15,170.80,168.74,170.65,5044600
2012-09-03,170.92,172.64,168.96,169.73,3750700
2012-09-04,168.92,171.65,168.46,169.39,5181800
2012-09-05,168.87,171.15,162.50,163.39,6004800
2012-09-06,163.73,164.51,163.03,163.97,5032600
2012-09-07,163.87,167.81,162.67,166.44,4290100
2012-09-10,166.45,167.26,162.17,163.95,5292500
2012-09-11,164.51,165.65,161.13,162.26,5054100
2012-09-12,162.39,163.38,161.62,162.67,4908800
2012-09-13,162.51,162.64,159.33,160.71,4374600
2012-09-14,160.41,162.97,159.74,162.32,4515400
2012-09-17,161.73,165.94,160.92,164.85,5465700
2012-09-18,164.77,166.46,163.13,165.30,5483800
2012-09-19,164.93,168.30,164.17,166.23,4486000
2012-09-20,164.92,168.77,164.16,168.20,4771100
2012-09-21,167.74,168.88,166.97,168.68,6959500
2012-09-24,167.89,168.02,165.36,165.55,5618800
2012-09-25,165.03,167.80,164.28,166.49,4871000
2012-09-26,167.69,168.13,162.73,163.71,4557900
2012-09-27,165.17,165.77,162.00,162.75,5930500
2012-09-28,162.27,165.37,161.97,164.56,4602500
2012-10-01,164.90,168.43,164.58,167.51,3940100
2012-10-02,167.40,170.29,166.81,170.15,6081600
2012-10-03,169.05,171.02,167.62,170.41,6254100
2012-10-04,169.11,170.07,168.33,169.83,4730900
2012-10-05,170.68,171.46,169.49,169.66,4518000
2012-10-08,168.88,170.87,167.77,170.33,6333900
2012-10-09,170.38,175.20,170.22,173.32,6114400
2012-10-10,173.05,174.79,171.91,174.72,5609400
2012-10-11,175.69,178.29,175.69,176.81,3844200
2012-10-12,175.65,178.47,174.97,178.07,4442500
2012-10-15,177.30,179.55,176.69,179.14,3718500
2012-10-16,178.31,178.89,177.52,177.64,5865100
2012-10-17,177.86,180.02,177.83,180.00,5610500
2012-10-18,180.18,181.96,178.46,179.02,5795100
2012-10-19,179.00,181.77,177.72,179.48,3617900
2012-10-22,180.58,181.43,178.12,178.58,5366300
2012-10-23,178.86,180.26,171.63,173.00,4267100
2012-10-24,173.71,175.19,172.35,172.78,4043100
2012-10-25,173.58,175.52,173.50,174.20,5611700
2012-10-26,174.47,175.33,168.23,170.68,5088100
2012-10-29,171.36,173.59,170.78,172.59,3922700
2012-10-30,171.70,177.96,168.99,176.83,5209200
2012-10-31,176.11,179.68,175.62,177.55,6362400
2012-11-01,176.76,183.01,175.18,182.21,5826500
2012-11-02,180.56,187.27,177.88,186.96,6115000
2012-11-05,187.56,188.19,184.84,185.89,4175100
2012-11-06,184.48,185.96,181.47,183.06,1796400
2012-11-07,182.23,182.59,180.43,180.80,5983200
2012-11-08,180.42,182.23,180.38,182.00,5041800
2012-11-09,181.36,181.85,176.35,177.04,5007100
2012-11-12,176.64,180.02,176.17,178.49,4036500
2012-11-13,178.48,180.65,178.08,180.54,6030600
2012-11-14,179.29,180.48,174.68,174.91,5076600
2012-11-15,173.94,174.89,171.23,172.16,5405600
2012-11-16,174.15,175.01,173.73,174.45,2926000
2012-11-19,174.96,176.44,174.71,176.42,4948200
2012-11-20,176.20,176.68,172.03,172.54,3873000
2012-11-21,172.37,173.33,171.41,171.50,5009400
2012-11-22,173.02,173.49,171.39,172.69,5125200
2012-11-23,172.09,174.58,169.81,172.76,4637400
2012-11-26,172.10,172.85,170.23,170.83,4969600
2012-11-27,170.30,171.35,167.57,167.93,4388800
2012-11-28,168.25,170.03,167.18,169.31,5726900
2012-11-29,169.57,171.60,167.30,168.12,5389400
2012-11-30,167.69,168.72,167.57,168.40,5307000
2012-12-03,168.87,170.10,168.70,169.69,5092400
2012-12-04,170.24,172.17,169.98,171.75,3650100
2012-12-05,172.79,173.57,166.96,167.94,3560700
2012-12-06,168.84,170.48,168.72,170.41,5544800
2012-12-07,170.87,174.39,169.58,173.51,4765400
2012-12-10,174.07,174.46,171.30,172.52,3657600
2012-12-11,172.30,175.39,171.86,174.93,6284000
2012-12-12,175.62,177.45,171.61,172.98,5152200
2012-12-13,171.78,173.80,170.59,173.79,5435700
2012-12-14,173.75,174.65,172.55,174.54,6196500
2012-12-17,174.01,176.68,172.67,176.09,4164600
2012-12-18,176.61,176.62,171.21,171.75,4300100
2012-12-19,171.33,172.23,171.28,172.03,5324300
2012-12-20,172.19,172.25,169.66,169.83,4871800
2012-12-21,169.56,170.53,164.55,166.92,4876100
2012-12-24,166.78,166.98,162.66,162.77,5535600
2012-12-25,161.46,162.85,160.04,162.68,3155100
