Date,Open,High,Low,Close,Volume
2011-05-18,1260.52,1264.81,1247.39,1258.58,41100
2011-05-19,1256.82,1259.82,1240.74,1252.08,93400
2011-05-20,1245.34,1245.87,1240.39,1243.70,66000
2011-05-23,1248.16,1255.09,1233.47,1242.96,38200
2011-05-24,1231.21,1244.28,1227.88,1241.80,64700
2011-05-25,1233.40,1247.58,1230.45,1244.69,53700
2011-05-26,1235.94,1239.59,1214.66,1217.47,63700
2011-05-27,1217.77,1238.09,1204.83,1228.73,70600
2011-05-31,1226.16,1233.71,1215.52,1228.55,53500
2011-06-01,1227.98,1246.53,1227.24,1238.57,50700
2011-06-02,1240.90,1241.47,1233.93,1236.33,50800
2011-06-03,1237.61,1240.88,1188.98,1196.69,62500
2011-06-06,1195.26,1219.91,1185.03,1208.28,38600
2011-06-07,1205.84,1210.69,1203.09,1206.92,49400
2011-06-08,1205.66,1221.08,1202.82,1220.83,56600
2011-06-09,1225.81,1233.24,1222.61,1222.91,59700
2011-06-10,1236.29,1249.04,1202.59,1209.54,65300
2011-06-13,1211.73,1234.73,1199.58,1220.41,66600
2011-06-14,1223.92,1224.31,1202.38,1205.90,54100
2011-06-15,1208.45,1209.81,1185.36,1188.01,83000
2011-06-16,1189.00,1189.94,1167.83,1177.35,59400
2011-06-17,1169.98,1205.51,1162.75,1202.70,66700
2011-06-20,1210.83,1237.49,1204.95,1232.08,68000
2011-06-21,1234.68,1242.55,1233.30,1237.80,58500
2011-06-22,1239.62,1242.59,1231.73,1232.97,64300
2011-06-23,1225.87,1227.12,1197.72,1198.66,65700
2011-06-24,1196.89,1231.51,1184.71,1220.36,78000
2011-06-27,1240.73,1241.77,1223.70,1225.08,63500
2011-06-28,1223.71,1237.28,1217.68,1236.27,43800
2011-06-29,1231.86,1247.85,1229.27,1236.46,52400
2011-06-30,1232.66,1242.69,1225.84,1240.86,72700
2011-07-01,1237.30,1274.60,1233.23,1271.99,48900
2011-07-05,1271.78,1280.99,1241.22,1245.32,59300
2011-07-06,1235.03,1258.70,1234.14,1257.95,49500
2011-07-07,1261.62,1271.59,1247.80,1266.25,58500
2011-07-08,1263.48,1275.92,1257.94,1274.04,38100
2011-07-11,1279.44,1287.30,1248.60,1249.22,55500
2011-07-12,1252.17,1258.04,1233.63,1233.78,71600
2011-07-13,1242.18,1248.07,1225.26,1232.90,66700
2011-07-14,1241.48,1242.60,1238.81,1241.03,52600
2011-07-15,1233.09,1266.13,1231.61,1249.63,53600
2011-07-18,1250.59,1266.50,1248.60,1261.57,56000
2011-07-19,1264.27,1285.45,1251.41,1283.20,66400
2011-07-20,1273.95,1289.36,1270.95,1286.12,60800
2011-07-21,1286.84,1297.09,1273.16,1296.71,80900
2011-07-22,1295.96,1299.28,1284.85,1287.70,55600
2011-07-25,1286.74,1339.45,1276.68,1334.00,81600
2011-07-26,1334.73,1345.58,1315.44,1321.63,72900
2011-07-27,1338.46,1340.15,1299.69,1300.33,70600
2011-07-28,1303.52,1319.02,1300.19,1315.24,86300
2011-07-29,1318.19,1321.21,1288.24,1289.35,49700
2011-08-01,1297.52,1300.89,1287.95,1298.56,71600
2011-08-02,1286.02,1306.62,1278.37,1299.19,65800
2011-08-03,1306.56,1338.84,1301.81,1334.50,53100
2011-08-04,1330.68,1346.13,1328.50,1337.88,47900
2011-08-05,1335.66,1341.35,1283.72,1296.67,60900
2011-08-08,1300.03,1312.34,1265.85,1269.63,50000
2011-08-09,1268.01,1268.12,1254.56,1256.58,52500
2011-08-10,1255.78,1264.35,1253.47,1256.69,63000
2011-08-11,1261.14,1280.92,1260.21,1273.56,16000
2011-08-12,1282.78,1288.35,1271.15,1274.71,66500
2011-08-15,1281.49,1303.96,1269.33,1302.62,61800
2011-08-16,1288.01,1336.65,1286.50,1336.53,58300
2011-08-17,1333.47,1389.48,1317.14,1376.32,67600
2011-08-18,1382.49,1382.92,1354.23,1365.03,40700
2011-08-19,1367.29,1381.21,1367.06,1373.36,44000
2011-08-22,1369.05,1371.89,1328.80,1340.04,61000
2011-08-23,1341.37,1344.36,1321.43,1333.29,62600
2011-08-24,1329.06,1352.04,1320.16,1352.00,70200
2011-08-25,1357.26,1363.16,1350.59,1357.30,51700
2011-08-26,1353.35,1363.60,1345.50,1360.93,68000
2011-08-29,1360.43,1373.61,1350.42,1366.54,50600
2011-08-30,1364.30,1378.24,1362.95,1376.84,68000
2011-08-31,1379.54,1384.48,1369.64,1379.40,76200
2011-09-01,1379.58,1408.72,1369.89,1406.75,51900
2011-09-02,1396.47,1416.68,1392.35,1409.82,53400
2011-09-06,1408.49,1416.98,1395.03,1395.92,53900
2011-09-07,1399.06,1405.72,1395.33,1405.49,50300
2011-09-08,1400.62,1447.55,1387.98,1435.40,62400
2011-09-09,1434.48,1437.09,1411.16,1418.46,64300
2011-09-12,1408.16,1427.54,1402.65,1416.56,77600
2011-09-13,1423.70,1431.48,1413.09,1413.88,73500
2011-09-14,1415.30,1420.91,1412.02,1412.20,60700
2011-09-15,1419.64,1420.90,1383.48,1391.60,73400
2011-09-16,1396.90,1400.29,1388.56,1394.12,70100
2011-09-19,1394.51,1426.31,1388.69,1412.08,44900
2011-09-20,1420.90,1421.64,1399.34,1402.42,70000
2011-09-21,1409.50,1417.53,1376.58,1391.79,69000
2011-09-22,1390.92,1391.96,1374.93,1378.76,60600
2011-09-23,1382.42,1392.59,1345.27,1351.41,49600
2011-09-26,1346.45,1346.73,1344.00,1346.61,77700
2011-09-27,1351.43,1361.12,1345.04,1356.88,76700
2011-09-28,1358.72,1387.40,1354.68,1386.23,51900
2011-09-29,1385.02,1389.57,1351.29,1363.03,70600
2011-09-30,1361.96,1365.83,1361.79,1364.90,63600
2011-10-03,1362.94,1372.93,1347.78,1350.53,61100
2011-10-04,1350.33,1350.45,1345.60,1346.34,65900
2011-10-05,1343.61,1344.25,1317.98,1321.11,77600
2011-10-06,1320.84,1343.74,1314.17,1335.74,75200
2011-10-07,1334.92,1343.88,1331.72,1343.69,58600
2011-10-11,1345.54,1359.14,1340.31,1357.52,49800
2011-10-12,1359.35,1389.14,1344.60,1385.50,62100
2011-10-13,1383.95,1395.18,1378.54,1391.45,52000
2011-10-14,1390.25,1394.32,1384.64,1392.54,56200
2011-10-17,1391.64,1422.52,1386.04,1419.44,42000
2011-10-18,1424.22,1446.24,1385.38,1388.43,64000
2011-10-19,1388.46,1389.26,1362.39,1371.45,54300
2011-10-20,1366.03,1385.57,1358.58,1382.67,55100
2011-10-21,1382.17,1383.03,1370.20,1371.50,52100
2011-10-24,1374.58,1394.86,1373.98,1393.31,59600
2011-10-25,1393.54,1416.22,1387.79,1400.82,62900
2011-10-26,1398.12,1405.06,1363.91,1376.36,56000
2011-10-27,1372.29,1376.53,1361.87,1371.50,79100
2011-10-28,1375.28,1384.04,1360.36,1360.60,42800
2011-10-31,1361.19,1363.20,1347.17,1353.98,42700
2011-11-01,1351.52,1393.60,1347.21,1386.73,49800
2011-11-02,1390.46,1404.73,1377.65,1400.73,66600
2011-11-03,1398.23,1407.93,1395.79,1400.44,48700
2011-11-04,1396.82,1415.39,1394.44,1407.47,44400
2011-11-07,1411.96,1418.74,1386.77,1399.53,66900
2011-11-08,1401.36,1403.92,1389.96,1395.92,59000
2011-11-09,1393.13,1394.88,1376.74,1377.80,90200
2011-11-10,1373.94,1377.14,1357.20,1376.97,58000
2011-11-14,1385.16,1393.88,1379.87,1386.14,71100
2011-11-15,1383.89,1398.85,1381.50,1396.89,65700
2011-11-16,1400.39,1426.44,1399.11,1413.96,66900
2011-11-17,1410.18,1426.02,1408.91,1424.83,47800
2011-11-18,1416.94,1420.15,1407.31,1418.12,62100
2011-11-21,1408.28,1434.83,1406.75,1426.10,53500
2011-11-22,1413.67,1434.44,1408.14,1429.48,60300
2011-11-23,1425.27,1430.96,1421.92,1428.04,47600
2011-11-25,1435.40,1436.82,1413.90,1416.96,68400
2011-11-28,1408.62,1409.88,1386.30,1391.05,76000
2011-11-29,1394.89,1396.02,1381.90,1389.92,68500
2011-11-30,1388.60,1408.64,1376.04,1393.38,64500
2011-12-01,1394.18,1407.92,1389.10,1403.08,78100
2011-12-02,1406.73,1417.09,1393.13,1395.20,50100
2011-12-05,1394.89,1397.57,1374.24,1383.90,50100
2011-12-06,1386.33,1396.99,1366.89,1370.68,76900
2011-12-07,1372.04,1404.42,1369.10,1401.22,69100
2011-12-08,1401.20,1411.47,1386.11,1398.95,55500
2011-12-09,1399.72,1420.77,1398.21,1412.74,64100
2011-12-12,1410.82,1448.87,1408.70,1444.69,62900
2011-12-13,1448.44,1452.16,1432.09,1437.63,57400
2011-12-14,1434.92,1444.30,1427.14,1431.11,69300
2011-12-15,1430.09,1432.20,1416.35,1422.93,63000
2011-12-16,1425.59,1429.24,1418.24,1418.44,48700
2011-12-19,1422.89,1423.10,1407.63,1410.31,39500
2011-12-20,1409.23,1412.38,1391.45,1402.13,72000
2011-12-21,1393.18,1422.34,1375.30,1420.40,81800
2011-12-22,1426.06,1431.84,1420.81,1431.77,61100
2011-12-23,1439.34,1450.12,1422.60,1426.69,59900
2011-12-27,1426.37,1429.05,1407.65,1410.64,61100
2011-12-28,1416.68,1417.15,1399.53,1405.90,60600
2011-12-29,1401.30,1404.46,1373.40,1388.88,42300
2011-12-30,1390.20,1392.09,1366.98,1368.05,60000
2012-01-03,1367.59,1383.39,1359.96,1382.86,36600
2012-01-04,1384.68,1391.39,1340.26,1340.64,57200
2012-01-05,1340.12,1340.30,1303.66,1304.73,60700
2012-01-06,1311.12,1315.17,1294.62,1298.05,71300
2012-01-09,1303.33,1306.66,1299.64,1304.57,60200
2012-01-10,1308.88,1314.48,1304.91,1310.16,54500
2012-01-11,1308.56,1314.93,1275.09,1283.44,55800
2012-01-12,1291.91,1294.16,1274.79,1283.06,56600
2012-01-13,1294.69,1306.25,1286.84,1291.38,60500
2012-01-17,1293.41,1301.47,1290.89,1298.04,66500
2012-01-18,1301.85,1309.59,1298.65,1303.50,57500
2012-01-19,1302.99,1315.09,1298.64,1309.89,79900
2012-01-20,1310.89,1315.80,1270.84,1278.83,64000
2012-01-23,1279.14,1284.01,1270.99,1271.70,71900
2012-01-24,1276.05,1288.63,1271.43,1286.09,71500
2012-01-25,1288.98,1305.63,1281.77,1302.02,64300
2012-01-26,1302.46,1321.00,1297.63,1317.69,44500
2012-01-27,1326.94,1327.29,1290.84,1292.84,55100
2012-01-30,1296.57,1300.78,1288.71,1289.52,56400
2012-01-31,1284.34,1289.63,1284.04,1286.51,53200
2012-02-01,1282.29,1306.05,1280.78,1292.87,69200
2012-02-02,1296.31,1301.55,1282.43,1283.87,66900
2012-02-03,1287.50,1289.69,1251.70,1262.01,42400
2012-02-06,1262.73,1262.82,1232.66,1236.83,61600
2012-02-07,1246.27,1253.95,1227.45,1239.07,47500
2012-02-08,1235.41,1246.02,1229.88,1240.76,54700
2012-02-09,1238.95,1240.30,1224.58,1229.92,72600
2012-02-10,1222.59,1223.15,1215.50,1219.51,71500
2012-02-13,1214.72,1231.30,1208.73,1220.86,74900
2012-02-14,1219.28,1245.84,1206.26,1242.19,60000
2012-02-15,1239.37,1246.99,1238.82,1244.84,64200
2012-02-16,1244.22,1250.24,1218.47,1222.44,48300
2012-02-17,1223.23,1224.57,1189.84,1192.46,47900
2012-02-21,1194.16,1194.60,1185.41,1193.62,75500
2012-02-22,1198.64,1201.36,1188.05,1196.31,47000
2012-02-23,1198.51,1198.65,1193.22,1197.77,44900
2012-02-24,1196.04,1204.51,1147.02,1161.64,33600
2012-02-27,1162.63,1165.58,1149.32,1152.09,41100
2012-02-28,1151.66,1157.65,1143.32,1156.45,73300
2012-02-29,1154.89,1165.61,1149.43,1161.77,66400
2012-03-01,1164.21,1177.92,1162.98,1167.42,61900
2012-03-02,1174.99,1179.63,1158.63,1159.94,61700
2012-03-05,1164.66,1171.41,1162.67,1165.25,65000
2012-03-06,1164.42,1177.51,1154.83,1170.21,51900
2012-03-07,1175.29,1183.33,1160.34,1164.20,68700
2012-03-08,1167.27,1185.49,1160.49,1166.86,66400
2012-03-09,1165.19,1166.77,1160.80,1162.50,74500
2012-03-12,1167.10,1169.14,1164.17,1168.87,41400
2012-03-13,1166.75,1189.97,1160.32,1187.37,57100
2012-03-14,1196.68,1206.48,1195.55,1206.10,60300
2012-03-15,1211.05,1219.67,1196.79,1208.71,81600
2012-03-16,1210.26,1212.93,1201.34,1205.20,73400
2012-03-19,1210.08,1225.87,1209.60,1219.29,46500
2012-03-20,1218.35,1220.14,1201.84,1206.17,62300
2012-03-21,1217.57,1221.03,1206.69,1209.49,62000
2012-03-22,1212.21,1220.07,1208.61,1217.07,79000
2012-03-23,1221.44,1223.34,1204.30,1210.84,77200
2012-03-26,1221.57,1223.82,1202.33,1203.63,60500
2012-03-27,1204.76,1218.43,1199.70,1215.36,48000
2012-03-28,1216.87,1226.11,1208.15,1226.04,45900
2012-03-29,1227.90,1234.69,1204.21,1207.22,87400
2012-03-30,1207.97,1224.61,1205.23,1224.55,57700
2012-04-02,1219.10,1219.55,1210.56,1215.37,72700
2012-04-03,1215.14,1223.24,1188.65,1192.72,58700
2012-04-04,1190.64,1200.35,1165.76,1167.54,67600
2012-04-05,1175.28,1179.67,1174.84,1176.57,48000
2012-04-06,1179.10,1197.32,1178.67,1193.03,59000
2012-04-09,1197.97,1220.67,1195.23,1217.22,46800
2012-04-10,1218.08,1250.89,1216.16,1242.14,57000
2012-04-11,1246.76,1250.81,1223.50,1225.94,56500
2012-04-12,1229.05,1233.37,1225.92,1233.28,59400
2012-04-13,1226.80,1244.73,1220.76,1242.51,83900
2012-04-16,1240.87,1255.06,1233.11,1250.17,65400
2012-04-17,1249.57,1264.84,1243.53,1254.12,53700
2012-04-18,1246.75,1259.70,1240.05,1253.26,50600
2012-04-19,1241.70,1241.91,1222.14,1232.48,71100
2012-04-20,1229.73,1299.49,1221.06,1287.51,54600
2012-04-23,1292.76,1296.85,1280.50,1287.12,62700
2012-04-24,1295.71,1299.09,1280.84,1288.53,39700
2012-04-25,1286.79,1290.35,1266.22,1279.39,71500
2012-04-26,1272.28,1293.14,1271.52,1287.99,64600
2012-04-27,1279.00,1294.07,1273.16,1287.61,73900
2012-04-30,1278.41,1305.67,1277.19,1297.94,70400
2012-05-01,1301.14,1303.07,1277.01,1280.91,80700
2012-05-02,1272.69,1280.00,1265.47,1268.63,66300
2012-05-03,1271.11,1293.97,1271.00,1288.25,60700
2012-05-04,1283.67,1289.80,1275.75,1286.37,78100
2012-05-07,1289.03,1293.65,1261.06,1262.43,57700
2012-05-08,1264.57,1273.31,1259.12,1266.35,60000
2012-05-09,1273.88,1290.93,1271.67,1279.89,58900
2012-05-10,1280.17,1283.36,1259.75,1262.05,52000
2012-05-11,1256.83,1281.16,1251.33,1276.31,66900
2012-05-14,1269.79,1290.75,1260.78,1287.62,58000
2012-05-15,1287.43,1292.10,1274.66,1274.67,39500
2012-05-16,1277.75,1277.93,1254.34,1254.34,59000
2012-05-17,1256.40,1279.11,1234.68,1268.07,53200
2012-05-18,1267.39,1277.87,1255.21,1273.19,71600
2012-05-21,1271.71,1275.60,1264.85,1269.96,73900
2012-05-22,1275.05,1280.20,1261.15,1275.97,42000
2012-05-23,1272.92,1307.12,1269.80,1305.52,65300
2012-05-24,1316.15,1317.89,1292.30,1299.43,58900
2012-05-25,1297.82,1302.74,1291.33,1296.33,55300
2012-05-29,1288.33,1297.91,1279.73,1292.77,54500
2012-05-30,1294.14,1296.16,1275.28,1275.50,54200
2012-05-31,1273.38,1300.51,1268.63,1283.72,66100
2012-06-01,1283.85,1291.10,1270.70,1276.37,49400
2012-06-04,1280.14,1280.20,1264.70,1266.22,39700
2012-06-05,1270.12,1273.65,1259.83,1260.22,64700
2012-06-06,1256.63,1268.84,1251.04,1259.89,42200
2012-06-07,1259.85,1261.30,1232.97,1241.01,40700
2012-06-08,1256.27,1260.20,1213.31,1217.31,61100
2012-06-11,1218.99,1220.36,1204.80,1207.79,45000
2012-06-12,1209.51,1213.46,1200.09,1203.29,58400
2012-06-13,1205.75,1219.63,1204.59,1217.05,72100
2012-06-14,1210.08,1238.91,1204.32,1235.47,74800
2012-06-15,1240.87,1251.28,1207.39,1212.35,72500
2012-06-18,1220.25,1232.61,1183.53,1192.44,73400
2012-06-19,1196.04,1202.56,1182.55,1184.25,74300
2012-06-20,1190.93,1192.25,1178.17,1182.39,59000
2012-06-21,1189.55,1219.08,1179.48,1210.69,67100
2012-06-22,1213.38,1220.11,1211.81,1219.71,61300
2012-06-25,1219.99,1232.85,1218.69,1226.98,48700
2012-06-26,1224.76,1231.34,1209.28,1218.10,57200
2012-06-27,1212.82,1244.55,1212.26,1242.42,48000
2012-06-28,1237.62,1285.54,1227.82,1276.87,69700
2012-06-29,1287.50,1299.51,1259.16,1266.08,62900
2012-07-02,1269.02,1271.21,1249.46,1252.51,66200
2012-07-03,1250.60,1260.40,1249.03,1251.33,32800
2012-07-05,1241.62,1246.29,1205.39,1215.22,83200
2012-07-06,1214.96,1224.38,1213.61,1217.13,47100
2012-07-09,1216.90,1227.97,1206.40,1208.13,84000
2012-07-10,1193.76,1194.78,1166.47,1178.31,54200
2012-07-11,1176.56,1178.98,1161.03,1169.22,45900
2012-07-12,1177.22,1189.29,1171.70,1181.93,53400
2012-07-13,1181.82,1183.84,1161.43,1164.52,60800
2012-07-16,1164.33,1173.02,1159.51,1172.14,56300
2012-07-17,1164.99,1168.81,1157.57,1164.60,51700
2012-07-18,1167.83,1172.49,1151.63,1158.19,54000
2012-07-19,1158.90,1165.52,1133.97,1137.74,51400
2012-07-20,1142.59,1178.08,1135.77,1160.72,53500
2012-07-23,1163.50,1167.49,1131.10,1138.05,63500
2012-07-24,1132.96,1136.32,1126.67,1132.20,28700
2012-07-25,1140.01,1148.94,1132.64,1141.72,62300
2012-07-26,1145.46,1148.92,1115.54,1117.54,87900
2012-07-27,1125.06,1134.22,1123.23,1129.21,69700
2012-07-30,1127.94,1141.66,1118.02,1138.26,63500
2012-07-31,1135.85,1151.85,1134.32,1138.17,88800
2012-08-01,1131.64,1165.50,1131.19,1161.04,58200
2012-08-02,1157.77,1159.70,1146.00,1158.50,69100
2012-08-03,1168.26,1180.70,1133.86,1143.59,47600
2012-08-06,1143.94,1159.42,1141.67,1155.34,73300
2012-08-07,1147.02,1170.64,1144.98,1159.41,71400
2012-08-08,1168.61,1174.17,1140.87,1149.97,51100
2012-08-09,1152.48,1161.05,1130.04,1130.92,66300
2012-08-10,1128.60,1131.81,1098.34,1104.92,62200
2012-08-13,1102.45,1111.93,1101.31,1106.83,48300
2012-08-14,1111.96,1112.58,1091.02,1095.68,67900
2012-08-15,1093.57,1111.50,1093.05,1109.97,58800
2012-08-16,1110.37,1114.76,1101.89,1105.14,52500
2012-08-17,1100.55,1126.82,1086.80,1124.93,36500
2012-08-20,1122.01,1139.27,1118.83,1133.51,60400
2012-08-21,1131.30,1138.31,1110.69,1113.33,63900
2012-08-22,1109.22,1114.05,1102.04,1108.97,56200
2012-08-23,1109.20,1118.53,1108.57,1110.82,32600
2012-08-24,1112.30,1112.57,1107.45,1110.48,61600
2012-08-27,1111.71,1119.51,1086.94,1091.20,71200
2012-08-28,1085.91,1126.03,1080.36,1118.23,62400
2012-08-29,1119.00,1153.36,1117.30,1147.11,61700
2012-08-30,1150.95,1163.06,1149.86,1161.32,69500
2012-08-31,1162.71,1183.37,1161.09,1180.19,69300
2012-09-04,1186.66,1198.05,1184.79,1187.38,56100
2012-09-05,1195.53,1222.48,1192.89,1215.00,59200
2012-09-06,1214.21,1242.88,1207.00,1240.48,60000
2012-09-07,1240.84,1246.12,1218.32,1220.48,43000
2012-09-10,1227.79,1229.30,1221.62,1223.81,83600
2012-09-11,1220.68,1228.09,1208.88,1212.49,59500
2012-09-12,1214.37,1226.35,1213.87,1225.69,52700
2012-09-13,1226.59,1230.96,1225.93,1229.06,61000
2012-09-14,1234.28,1234.88,1208.87,1209.10,61200
2012-09-17,1205.32,1231.31,1201.01,1225.38,59300
2012-09-18,1221.59,1228.34,1215.85,1227.72,56800
2012-09-19,1232.62,1244.78,1221.28,1244.19,85200
2012-09-20,1248.53,1254.15,1244.38,1245.59,60800
2012-09-21,1242.05,1269.39,1240.95,1265.30,60700
2012-09-24,1266.69,1274.69,1255.00,1264.25,51100
2012-09-25,1268.30,1271.27,1260.10,1271.15,51000
2012-09-26,1269.90,1289.82,1258.76,1281.51,64000
2012-09-27,1281.66,1286.87,1272.63,1275.07,41000
2012-09-28,1274.75,1283.37,1272.89,1281.19,44100
2012-10-01,1286.16,1290.91,1262.19,1263.22,42400
2012-10-02,1259.36,1269.33,1252.27,1259.70,55500
2012-10-03,1256.68,1268.72,1249.46,1268.33,53700
2012-10-04,1268.96,1272.27,1258.67,1260.49,42800
2012-10-05,1253.88,1266.86,1249.54,1257.08,68000
2012-10-09,1259.01,1266.91,1238.03,1251.84,58000
2012-10-10,1251.01,1258.86,1204.85,1211.39,57600
2012-10-11,1208.42,1209.69,1193.58,1196.30,57500
2012-10-12,1197.31,1213.31,1192.69,1209.83,85000
2012-10-15,1213.81,1221.21,1212.68,1215.87,27000
2012-10-16,1216.90,1223.96,1177.99,1178.77,67400
2012-10-17,1170.91,1200.65,1166.21,1199.25,61100
2012-10-18,1206.67,1207.17,1193.66,1197.93,66200
2012-10-19,1203.94,1205.63,1167.01,1179.01,67500
2012-10-22,1180.80,1217.08,1174.86,1206.71,73100
2012-10-23,1211.29,1236.90,1210.76,1233.66,78000
2012-10-24,1242.06,1254.04,1239.25,1248.13,62400
2012-10-25,1246.63,1249.16,1219.04,1227.20,56600
2012-10-26,1225.28,1245.22,1211.01,1238.62,73000
2012-10-29,1239.42,1248.98,1238.75,1240.61,50700
2012-10-30,1235.07,1246.51,1208.92,1214.17,51600
2012-10-31,1216.80,1219.15,1182.10,1186.43,44600
2012-11-01,1191.06,1208.97,1187.25,1202.41,59600
2012-11-02,1207.22,1208.74,1203.40,1204.12,35700
2012-11-05,1211.01,1220.42,1206.23,1213.75,56100
